postcode,locality,region,island,lat,long,,territory
9035,Westwood,Otago,South Island,-45.9397,170.337,,Dunedin
9040,Maryhill,Otago,South Island,-45.881,170.4796,,Dunedin City
9041,Opoho,Otago,South Island,-45.855,170.5192,,Dunedin City
9042,Kaikorai,Otago,South Island,-45.8579,170.4783,,Dunedin City
9043,North Dunedin,Otago,South Island,-45.8584,170.501,,Dunedin City
9044,Saint Kilda,Otago,South Island,-45.8944,170.4994,,Dunedin City
9045,Caversham,Otago,South Island,-45.8964,170.4806,,Dunedin City
9046,Tainui,Otago,South Island,-45.9003,170.5041,,Dunedin City
9047,Saint Clair,Otago,South Island,-45.9062,170.4874,,Dunedin City
9048,Portobello,Otago,South Island,-45.8394,170.6511,,Dunedin City
9049,Saint Kilda,Otago,South Island,-45.8976,170.5154,,Dunedin City
9050,Port Chalmers,Otago,South Island,-45.8157,170.6218,,Dunedin City
9052,Green Island,Otago,South Island,-45.9017,170.4296,,Dunedin City
9053,Mosgiel,Otago,South Island,-45.8758,170.3489,,Dunedin City
9054,Dunedin,Otago,South Island,-45.8777,170.5018,,Dunedin City
9058,Dunedin,Otago,South Island,-45.8724,170.5036,,Dunedin City
9059,Dunedin,Otago,South Island,-45.8661,170.5096,,Dunedin City
9062,Outram,Otago,South Island,-45.8566,170.2312,,Dunedin City
9067,Middlemarch,Otago,South Island,-45.507,170.119,,Dunedin City
9069,Waitati,Otago,South Island,-45.7457,170.5681,,Dunedin City
9073,Berwick,Otago,South Island,-45.9556,170.0903,,Dunedin City
9074,Clarks,Otago,South Island,-45.7542,170.0897,,Clutha District
9076,Wingatui,Otago,South Island,-45.8904,170.3894,,Dunedin City
9077,Portobello,Otago,South Island,-45.8414,170.6419,,Dunedin City
9081,Mihiwaka,Otago,South Island,-45.7734,170.6412,,Dunedin City
9082,Aramoana,Otago,South Island,-45.7887,170.6719,,Dunedin City
9085,Mount Cargill,Otago,South Island,-45.7894,170.5412,,Dunedin City
9091,Kuri Bush,Otago,South Island,-46.0502,170.2184,,Dunedin City
9092,Mosgiel,Otago,South Island,-45.8778,170.3416,,Dunedin City
9210,Kaitangata,Otago,South Island,-46.2799,169.841,,Clutha District
9220,Milton,Otago,South Island,-46.1224,169.9704,,Clutha District
9230,Balclutha,Otago,South Island,-46.2388,169.7372,,Clutha District
9230,Finegand,Otago,South Island,-46.2388,169.7372,,Clutha
9231,Balclutha,Otago,South Island,-46.2489,169.7761,,Clutha
9231,Inch Clutha,Otago,South Island,-46.2489,169.7761,,Clutha
9231,Stirling,Otago,South Island,-46.2489,169.7761,,Clutha District
9240,Balclutha,Otago,South Island,-46.2388,169.7388,,Clutha District
9241,Milton,Otago,South Island,-46.1225,169.9577,,Clutha District
9242,Clydevale,Otago,South Island,-46.1006,169.5278,,Clutha District
9271,Glenomaru,Otago,South Island,-46.3681,169.6834,,Clutha District
9272,Hillend,Otago,South Island,-46.1549,169.711,,Clutha District
9273,Warepa,Otago,South Island,-46.2563,169.5825,,Clutha District
9274,Greenfield,Otago,South Island,-46.1034,169.5665,,Clutha District
9281,Kaitangata,Otago,South Island,-46.2711,169.8161,,Clutha District
9282,Wangaloa,Otago,South Island,-46.2844,169.9177,,Clutha District
9291,Milburn,Otago,South Island,-46.0511,169.9467,,Clutha District
9292,Tokoiti,Otago,South Island,-46.1673,169.9725,,Clutha District
9300,Fernhill,Otago,South Island,-45.0379,168.6879,,Queenstown-Lakes
9300,Frankton,Otago,South Island,-45.0379,168.6879,,Queenstown-Lakes District
9300,Kelvin Heights,Otago,South Island,-45.0379,168.6879,,Queenstown-Lakes
9300,Queenstown,Otago,South Island,-45.0379,168.6879,,Queenstown-Lakes
9300,Sunshine Bay,Otago,South Island,-45.0379,168.6879,,Queenstown-Lakes
9302,Arrowtown,Otago,South Island,-44.9446,168.83,,Queenstown-Lakes District
9304,Lower Shotover,Otago,South Island,-45.002,168.7928,,Queenstown-Lakes District
9305,Wanaka,Otago,South Island,-44.6862,169.1274,,Queenstown-Lakes District
9310,Cromwell,Otago,South Island,-45.042,169.1991,,Central Otago District
9320,Alexandra,Otago,South Island,-45.2502,169.3859,,Central Otago
9320,Bridge Hill,Otago,South Island,-45.2502,169.3859,,Central Otago District
9330,Clyde,Otago,South Island,-45.1907,169.3237,,Central Otago District
9332,Ranfurly,Otago,South Island,-45.1272,170.1027,,Central Otago District
9340,Bridge Hill,Otago,South Island,-45.2562,169.3928,,Central Otago District
9341,Clyde,Otago,South Island,-45.187,169.3169,,Central Otago District
9342,Cromwell,Otago,South Island,-45.037,169.1977,,Central Otago District
9343,Wanaka,Otago,South Island,-44.6943,169.1392,,Queenstown-Lakes District
9344,Albert Town,Otago,South Island,-44.6826,169.1886,,Queenstown-Lakes District
9345,Lake Hawea,Otago,South Island,-44.6108,169.2564,,Queenstown-Lakes District
9346,Makarora,Otago,South Island,-44.2315,169.2322,,Queenstown-Lakes District
9347,Tarras,Otago,South Island,-44.8376,169.4117,,Central Otago District
9348,Queenstown,Otago,South Island,-45.0319,168.6622,,Queenstown-Lakes District
9349,Frankton,Otago,South Island,-45.0159,168.731,,Queenstown-Lakes District
9350,Glenorchy,Otago,South Island,-44.8498,168.3841,,Queenstown-Lakes District
9351,Arrowtown,Otago,South Island,-44.9388,168.833,,Queenstown-Lakes District
9352,Omakau,Otago,South Island,-45.0939,169.6023,,Central Otago District
9353,Ranfurly,Otago,South Island,-45.1301,170.0998,,Central Otago District
9354,Naseby,Otago,South Island,-45.0232,170.1467,,Central Otago District
9355,Wedderburn,Otago,South Island,-45.0301,170.01,,Central Otago District
9356,Mataura,Southland,South Island,-46.1943,168.866,,Gore District
9371,Upper Shotover,Otago,South Island,-44.8414,168.7167,,Queenstown-Lakes District
9372,Glenorchy,Otago,South Island,-44.7968,168.3693,,Queenstown-Lakes District
9376,Matakanui,Otago,South Island,-45.0071,169.5416,,Central Otago District
9377,Becks,Otago,South Island,-44.9861,169.7227,,Central Otago District
9381,Glendhu,Otago,South Island,-44.767,168.9844,,Central Otago District
9382,Makarora Wharf,Otago,South Island,-44.4032,168.8713,,Queenstown-Lakes District
9383,Lindis Crossing,Otago,South Island,-44.9205,169.4594,,Queenstown-Lakes District
9384,Gibbston,Otago,South Island,-45.0464,169.0655,,Central Otago District
9386,Saint Bathans,Otago,South Island,-44.8322,169.8647,,Central Otago District
9387,Moa Creek,Otago,South Island,-45.2408,169.7576,,Central Otago District
9391,Clyde,Otago,South Island,-45.192,169.294,,Central Otago District
9392,Fruitlands,Otago,South Island,-45.3788,169.3764,,Central Otago District
9393,Chatto Creek,Otago,South Island,-45.1166,169.4805,,Central Otago District
9395,Gimmerburn,Otago,South Island,-45.1302,169.961,,Central Otago District
9396,Naseby,Otago,South Island,-44.9052,170.1778,,Central Otago District
9397,Kokonga,Otago,South Island,-45.2161,170.2615,,Dunedin City
9398,Paerau,Otago,South Island,-45.3578,169.9176,,Central Otago District
9400,Ardgowan,Otago,South Island,-45.0928,170.9784,,Waitaki
9400,Awamoa,Otago,South Island,-45.0928,170.9784,,Waitaki
9400,Oamaru,Otago,South Island,-45.0928,170.9784,,Waitaki District
9400,Oamaru Central,Otago,South Island,-45.0928,170.9784,,Waitaki
9400,Oamaru North,Otago,South Island,-45.0928,170.9784,,Waitaki
9400,South Hill,Otago,South Island,-45.0928,170.9784,,Waitaki
9401,Deborah,Otago,South Island,-45.0941,170.931,,Waitaki
9401,Holmes Hill,Otago,South Island,-45.0941,170.931,,Waitaki
9401,Waiareka Junction,Otago,South Island,-45.0941,170.931,,Waitaki District
9401,Weston,Otago,South Island,-45.0941,170.931,,Waitaki
9401,Whitstone,Otago,South Island,-45.0941,170.931,,Waitaki
9410,Ben Omar,Otago,South Island,-45.3318,170.7353,,Waitaki
9410,Birchwood,Otago,South Island,-45.3318,170.7353,,Waitaki
9410,Hampden,Otago,South Island,-45.3318,170.7353,,Waitaki District
9410,Hillgrove,Otago,South Island,-45.3318,170.7353,,Waitaki
9410,Makareao,Otago,South Island,-45.3318,170.7353,,Waitaki
9410,Waianakarua,Otago,South Island,-45.3318,170.7353,,Waitaki
9410,Waynes,Otago,South Island,-45.3318,170.7353,,Waitaki
9412,Berwen,Canterbury,South Island,-44.4715,169.8719,,Waitaki District
9412,Ohau,Canterbury,South Island,-44.4715,169.8719,,Waitaki
9412,Omarama,Canterbury,South Island,-44.4715,169.8719,,Waitaki
9412,Otematata,Canterbury,South Island,-44.4715,169.8719,,Waitaki
9412,Quailburn,Canterbury,South Island,-44.4715,169.8719,,Waitaki
9430,Palmerston,Otago,South Island,-45.4816,170.7112,,Waitaki District
9435,Aviemore,Canterbury,South Island,-44.7296,170.334,,Waitaki
9435,Hakataramea,Canterbury,South Island,-44.7296,170.334,,Waitaki
9435,Kurow,Canterbury,South Island,-44.7296,170.334,,Waitaki
9435,Otiake,Canterbury,South Island,-44.7296,170.334,,Waitaki
9435,Wharekuri,Canterbury,South Island,-44.7296,170.334,,Waitaki District
9441,Roxburgh,Otago,South Island,-45.5409,169.3153,,Central Otago District
9442,Hampden,Otago,South Island,-45.3238,170.8172,,Waitaki District
9443,Palmerston,Otago,South Island,-45.4854,170.7146,,Waitaki District
9444,Oamaru,Otago,South Island,-45.0976,170.9701,,Waitaki District
9445,Duntroon,Otago,South Island,-44.8538,170.6817,,Waitaki District
9446,Kurow,Canterbury,South Island,-44.733,170.4698,,Waitaki District
9447,Otematata,Canterbury,South Island,-44.6063,170.1929,,Waitaki District
9448,Omarama,Canterbury,South Island,-44.4883,169.966,,Waitaki District
9471,Seacliff,Otago,South Island,-45.6302,170.5342,,Dunedin City
9472,Waikouaiti,Otago,South Island,-45.552,170.646,,Dunedin City
9481,Stoneburn,Otago,South Island,-45.4719,170.605,,Waitaki District
9482,Katiki,Otago,South Island,-45.4259,170.7892,,Waitaki District
9483,Macraes Flat,Otago,South Island,-45.3444,170.4595,,Waitaki District
9491,Tokarahi,Canterbury,South Island,-45.017,170.6487,,Waitaki District
9492,Kauru Hill,Otago,South Island,-45.1101,170.7251,,Waitaki District
9493,Hilderthorpe,Otago,South Island,-44.9948,171.0596,,Waitaki District
9494,Island Cliff,Otago,South Island,-44.9141,170.7018,,Waitaki District
9495,Herbert,Otago,South Island,-45.2071,170.795,,Waitaki District
9498,Kaingapai,Canterbury,South Island,-44.6013,170.5476,,Waimate District
9500,Dumbarton,Otago,South Island,-45.5421,169.2875,,Central Otago
9500,Roxburgh,Otago,South Island,-45.5421,169.2875,,Central Otago District
9500,Roxburgh East,Otago,South Island,-45.5421,169.2875,,Central Otago
9510,Waikouaiti,Otago,South Island,-45.5923,170.6938,,Dunedin City
9522,Tapanui,Otago,South Island,-45.9434,169.2597,,Clutha District
9532,Gabriels Gully,Otago,South Island,-45.9189,169.6862,,Clutha
9532,Lawrence,Otago,South Island,-45.9189,169.6862,,Clutha District
9534,Clinton,Otago,South Island,-46.202,169.379,,Clutha District
9535,Owaka,Otago,South Island,-46.4524,169.6592,,Clutha District
9541,Waikouaiti,Otago,South Island,-45.5958,170.6701,,Dunedin City
9542,Tapanui,Otago,South Island,-45.9435,169.2613,,Clutha District
9543,Lawrence,Otago,South Island,-45.9129,169.6866,,Clutha District
9544,Millers Flat,Otago,South Island,-45.6629,169.4118,,Central Otago District
9546,Owaka,Otago,South Island,-46.4511,169.6583,,Clutha District
9548,Clinton,Otago,South Island,-46.2023,169.3741,,Clutha District
9571,Roxburgh Hydro,Otago,South Island,-45.4504,169.4062,,Central Otago District
9572,Millers Flat,Otago,South Island,-45.6087,169.517,,Central Otago District
9583,Clinton,Otago,South Island,-46.312,169.2557,,Clutha District
9584,Clinton,Otago,South Island,-46.1678,169.3947,,Clutha District
9585,New Haven,Otago,South Island,-46.4584,169.704,,Clutha District
9586,Puketiro,Otago,South Island,-46.4864,169.448,,Clutha District
9587,Park Hill,Otago,South Island,-45.7378,169.2347,,Central Otago District
9588,Raes Junction,Otago,South Island,-45.7799,169.475,,Central Otago District
9591,Beaumont,Otago,South Island,-45.7898,169.6184,,Clutha District
9593,Waitahuna,Otago,South Island,-45.9805,169.7257,,Clutha District
9596,Ngapuna,Otago,South Island,-45.4417,170.1501,,Dunedin City
9597,Rocklands,Otago,South Island,-45.5953,170.0034,,Dunedin City
9598,Ngapuna,Otago,South Island,-45.5065,170.2682,,Waitaki District
9600,Te Anau,Southland,South Island,-45.4033,167.7195,,Southland District
9610,Otautau,Southland,South Island,-46.1439,167.9955,,Southland District
9620,Tuatapere,Southland,South Island,-46.1327,167.6766,,Southland District
9630,Nightcaps,Southland,South Island,-45.9708,168.0264,,Southland District
9635,Birchwood,Southland,South Island,-45.9322,167.9562,,Southland
9635,Ohai,Southland,South Island,-45.9322,167.9562,,Southland District
9640,Te Anau,Southland,South Island,-45.4152,167.7164,,Southland District
9641,Otautau,Southland,South Island,-46.1435,167.9974,,Southland District
9642,Tuatapere,Southland,South Island,-46.1332,167.6892,,Southland District
9643,Manapouri,Southland,South Island,-45.5661,167.6092,,Southland District
9644,Nightcaps,Southland,South Island,-45.9702,168.0321,,Southland District
9645,Ohai,Southland,South Island,-45.9326,167.9568,,Southland District
9672,The Key,Southland,South Island,-45.3207,168.0962,,Southland District
9679,Te Anau,Southland,South Island,-45.0353,167.5133,,Southland District
9682,Eastern Bush,Southland,South Island,-45.9426,167.7666,,Southland District
9683,Fairfax,Southland,South Island,-46.1885,168.0818,,Southland District
9689,Ngaro,Southland,South Island,-45.9004,167.9675,,Southland District
9691,Wairoto,Southland,South Island,-45.8003,167.1138,,Southland District
9710,Croydon,Southland,South Island,-46.0997,168.9357,,Gore
9710,East Gore,Southland,South Island,-46.0997,168.9357,,Gore District
9710,Gore,Southland,South Island,-46.0997,168.9357,,Gore
9710,Whiterigg,Southland,South Island,-46.0997,168.9357,,Gore
9712,Mataura,Southland,South Island,-46.1902,168.8673,,Gore District
9720,Winton,Southland,South Island,-46.1414,168.3187,,Southland District
9730,Lumsden,Southland,South Island,-45.7391,168.4462,,Southland District
9740,East Gore,Southland,South Island,-46.1,168.9448,,Gore District
9741,Winton,Southland,South Island,-46.1428,168.3247,,Southland District
9742,Lumsden,Southland,South Island,-45.7392,168.4415,,Southland District
9743,Waikaka,Southland,South Island,-45.9215,169.0145,,Southland District
9744,Riversdale,Southland,South Island,-45.9021,168.7426,,Southland District
9745,Waikaia,Southland,South Island,-45.7249,168.8484,,Southland District
9746,Balfour,Southland,South Island,-45.8377,168.5889,,Southland District
9747,Mossburn,Southland,South Island,-45.6698,168.2389,,Southland District
9748,Kingston,Otago,South Island,-45.3381,168.7237,,Queenstown-Lakes District
9749,Athol,Southland,South Island,-45.5095,168.5739,,Southland District
9750,Garston,Southland,South Island,-45.467,168.6838,,Southland District
9752,Dipton,Southland,South Island,-45.8989,168.3698,,Southland District
9771,Conical Hills,Southland,South Island,-46.0435,169.22,,Gore District
9772,Pukerau,Southland,South Island,-46.1897,169.0657,,Gore District
9773,Wendon Valley,Southland,South Island,-45.9083,168.9263,,Gore District
9774,Mataura,Southland,South Island,-46.1756,168.8082,,Southland District
9775,Waikoikoi,Southland,South Island,-45.946,169.1213,,Gore District
9776,Riversdale,Southland,South Island,-45.8847,168.7116,,Gore District
9777,Waipounamu,Southland,South Island,-45.836,168.7523,,Southland District
9778,Garston,Southland,South Island,-45.526,168.9768,,Southland District
9779,Balfour,Southland,South Island,-45.8426,168.5269,,Southland District
9781,Lochiel,Southland,South Island,-46.2018,168.3909,,Southland District
9782,Otapiri Gorge,Southland,South Island,-46.0726,168.4668,,Southland District
9783,South Hillend,Southland,South Island,-45.9932,168.1991,,Southland District
9791,Dipton,Southland,South Island,-45.9097,168.4293,,Southland District
9792,Mossburn,Southland,South Island,-45.6973,168.2036,,Southland District
9793,Kingston,Southland,South Island,-45.3967,168.6723,,Southland District
9794,Lumsden,Southland,South Island,-45.7516,168.4602,,Southland District
9810,Anderson Park,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Ascot,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Avenal,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Gladstone,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Glengarry,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Grasmere,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Hargest,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Hawthorndale,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Invercargill Airport,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Invercargill Central,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Invercargill West,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Lorneville,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Prestonville,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Queens Park,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Richmond,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Rosedale,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Turnbull Thomson,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Waihopai,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Waikiwi,Southland,South Island,-46.3894,168.3722,,Invercargill
9810,Waverley,Southland,South Island,-46.3894,168.3722,,Invercargill City
9810,Windsor,Southland,South Island,-46.3894,168.3722,,Invercargill
9812,Appleby,Southland,South Island,-46.4382,168.3764,,Invercargill
9812,Clifton,Southland,South Island,-46.4382,168.3764,,Invercargill
9812,Georgetown,Southland,South Island,-46.4382,168.3764,,Invercargill
9812,Heidelberg,Southland,South Island,-46.4382,168.3764,,Invercargill
9812,Invercargill Central,Southland,South Island,-46.4382,168.3764,,Invercargill
9812,Kew,Southland,South Island,-46.4382,168.3764,,Invercargill
9812,Kingswell,Southland,South Island,-46.4382,168.3764,,Invercargill
